year,rtb,xr,cape,y_1_nom,spr_nom,y_10_nom_obs,y_1_real,y_10_real_EH,y_10_nom_EH,pi_10_VAR,term_prem_nom,y_10_real_obs_implied,spr_real_obs_implied,long_yield_pct,maturity_n,long_yield_source
1970,0.017460432197246557,-0.16536225633684248,-2.8385251756860104,0.087186361678916,-0.012171657873470326,0.07501470380544567,0.04797069526249775,0.03202659984918284,0.06662689009382794,0.0346002902446451,0.008387813711617731,0.04041441356080057,-0.0075562817016971845,7.79,10,shiller
1971,0.03562855201406588,-0.020269981152347447,-2.8010421773716354,0.05505620574807841,0.005474293991953948,0.060530499740032356,0.02914962685884532,0.019721536139623345,0.05007445507339363,0.030352918933770283,0.010456044666638728,0.030177580806262073,0.0010279539474167543,6.24,10,shiller
1972,0.022914996536281422,0.07476470688818582,-2.848565297295101,0.04516455195437364,0.012632546771843077,0.05779709872621672,0.011981876657251327,0.014383778769801,0.046328737824824,0.031944959055023,0.011468360901392714,0.025852139671193715,0.013870263013942388,5.95,10,shiller
1973,0.009318420181237762,0.11957842719583023,-2.929193377923576,0.07631268284916358,-0.01371354109264361,0.06259914175651997,0.03308558046893098,0.02953051974140621,0.06124342264762844,0.03171290290622224,0.001355719108891526,0.030886238850297735,-0.002199341618633246,6.46,10,shiller
1974,-0.013433605007111896,-0.24828433711209213,-2.6049627957123613,0.10463024907808292,-0.037065062915659114,0.06756518616242381,0.06255125387939545,0.04330035340923432,0.07352475129377226,0.030224397884537936,-0.005959565131348446,0.037340788277885874,-0.025210465601509573,6.99,10,shiller
1975,-0.006934158549638164,-0.33623735856732917,-2.1884075444458397,0.06989912737966718,0.0024215341999589413,0.07232066157962612,0.029439148315922287,0.02553850150084792,0.06198697380910244,0.036448472308254515,0.01033368777052368,0.035872189271371605,0.006433040955449318,7.5,10,shiller
1976,0.004880874882451633,0.25991609728988896,-2.4145781870300875,0.055434706888100586,0.019116024376195744,0.07455073126429633,-0.0035084687553803076,0.01902979504778201,0.0612229703966229,0.04219317534884089,0.013327760867673427,0.03235755591545544,0.035866024670835744,7.74,10,shiller
1977,0.004591153906826566,0.0578644803289018,-2.436937766119304,0.051453281588915704,0.018166060291141296,0.069619341880057,0.0029806636056694796,0.016810961962100735,0.05572380154416597,0.038912839582065234,0.013895540335891028,0.030706502297991763,0.027725838692322285,7.21,10,shiller
1978,-0.014686520915629282,-0.13677593456352846,-2.223700126480763,0.07492192651725926,0.0016686756444532908,0.07659060216171255,0.020934533790704143,0.02766083608844911,0.06760829605718605,0.039947459968736936,0.008982306104526508,0.03664314219297562,0.015708608402271475,7.96,10,shiller
1979,-0.013821283317129299,0.07987753370477599,-2.2254488237734904,0.10327834945350174,-0.01618364260256798,0.08709470685093376,0.035236996490248265,0.0420280437167972,0.08493566620235236,0.042907622485555165,0.002159040648581398,0.0441870843653786,0.008950087875130332,9.1,10,shiller
1980,-0.026953315154099863,0.056885989892471525,-2.180523010593607,0.10768780541691743,-0.005131217091825346,0.10255658832509208,0.022420792622221318,0.040085374711602936,0.09189368974186876,0.051808315030265825,0.01066289858322332,0.05074827329482626,0.02832748067260494,10.8,10,shiller
1981,-0.004078882053320423,0.1227350411270944,-2.22563974106966,0.1623739189842586,-0.043968854605637334,0.11840506437862126,0.07471464476011926,0.06785514803890755,0.119045458623018,0.05119031058411046,-0.0006403942443967414,0.0672147537945108,-0.0074998909656084495,12.57,10,shiller
1982,0.08180084799943059,-0.2310069458986974,-1.9999463887988085,0.13627761829254784,-8.726384228235906e-05,0.13619035445026548,0.08321330488712812,0.052972378136604256,0.10780696048100454,0.05483458234440028,0.028383393969260942,0.0813557721058652,-0.0018575327812629244,14.59,10,shiller
1983,0.09983423089118794,0.118819248872679,-2.1698286256527513,0.08956644335904303,0.009916835125907103,0.09948327848495013,0.05943074717942527,0.03774274602152981,0.07944720438619754,0.041704458364667726,0.02003607409875259,0.057778820120282404,-0.0016519270591428686,10.46,10,shiller
1984,0.048499080171135495,0.09734243605617517,-2.2920226875909178,0.10535051560782596,0.005027391861783401,0.11037790746960936,0.044899512305052444,0.04013709247993695,0.0901247822707821,0.049987689790845155,0.020253125198827257,0.06039021767876421,0.015490705373711763,11.67,10,shiller
1985,0.07063150292038403,-0.029454029352262948,-2.3022851657934242,0.08019654199427668,0.027581050179154507,0.10777759217343119,0.0345076325912719,0.027141259468408247,0.07653536183826559,0.04939410236985735,0.0312422303351656,0.05838348980357384,0.02387585721230194,11.38,10,shiller
1986,0.04207012039648286,0.15203096730327553,-2.460870719376364,0.0705516559509447,0.017367642086938806,0.08791929803788351,0.021303743428214617,0.025122816779513352,0.06862090729341339,0.04349809051390004,0.019298390744470123,0.04442120752398347,0.023117464095768855,9.19,10,shiller
1987,0.05605864864837788,0.2016404896739506,-2.702850580053065,0.06062462181643484,0.007781410847625556,0.0684060326640604,0.030369270093230386,0.023779186904553613,0.057090944125540465,0.03331175722098685,0.011315088538519931,0.035094275443073544,0.004725005349843159,7.08,10,shiller
1988,0.020954369433285873,-0.07693782422492908,-2.6317691699238717,0.07352923328811549,0.009616347798553374,0.08314558108666886,0.026223365746517624,0.0244609414982215,0.0655571975270576,0.041096256028836105,0.01758838355961126,0.04204932505783276,0.015825959311315134,8.67,10,shiller
1989,0.0279132169286999,0.09503772257398012,-2.713904527225895,0.08883471370049074,-0.0018316700789167278,0.08700304362157402,0.03610801956463884,0.03272199093699042,0.07419417710970472,0.041472186172714295,0.012808866511869299,0.04553085744885972,0.00942283788422088,9.09,10,shiller
1990,0.038119621121474316,0.12104015894603808,-2.836082377785895,0.0809346174959992,-0.002031019900533254,0.07890359759546595,0.037556850419067006,0.030152693557123394,0.06757669740555429,0.03742400384843089,0.011326900189911657,0.041479593747035054,0.003922743327968048,8.21,10,shiller
1991,0.025958943423434813,-0.08763406852760414,-2.747667638037535,0.06691070528262688,0.010883322157393308,0.07779402744002019,0.025761279037794092,0.021490621018906947,0.060119227433760414,0.03862860641485347,0.017674800006259775,0.03916542102516672,0.01340414198737263,8.09,10,shiller
1992,0.04124006207800797,0.20794755698704082,-2.9843208204602822,0.038354953876463996,0.029584029131728876,0.06793898300819287,-0.00046152266427609487,0.008686043934690897,0.04635891771897324,0.03767287378428234,0.02158006528921963,0.03026610922391053,0.030727631888186623,7.03,10,shiller
1993,0.006289506311514863,0.03513653197197707,-3.0117734631024304,0.03382154847551067,0.030091777268142127,0.0639133257436528,-0.011520077325412399,0.004241088988491393,0.04247331469332025,0.03823222570482886,0.021440011050332553,0.025681100038823946,0.037201177364236344,6.6,10,shiller
